bigram,repetation,polarity,sentiment
nimsme yousufguda,1,0.0,neutral
yousufguda ghmc,1,0.0,neutral
ghmc covid,1,0.0,neutral
day left,1,0.0,neutral
left submit,1,0.0,neutral
submit shorts,1,0.0,neutral
shorts films,1,0.0,neutral
films comedy,1,0.0,neutral
comedy drama,1,0.0,neutral
drama animation,1,0.0,neutral
animation horror,1,0.0,neutral
horror documentary,1,0.0,neutral
documentary webseries,1,0.0,neutral
webseries musicvideo,1,0.0,neutral
nfees nm,1,0.0,neutral
nm ramaiah,1,0.0,neutral
ramaiah medical,1,0.0,neutral
medical colle,1,0.0,neutral
things every,1,0.0,neutral
every hosteller,1,0.0,neutral
hosteller relate,1,0.0,neutral
relate n,1,0.0,neutral
n hosteller,1,0.0,neutral
hosteller latestnewsvizag,1,0.0,neutral
covid visakhapatnam,1,0.0,neutral
visakhapatnam visakhapatnamnews,1,0.0,neutral
vaccines countries,1,0.0,neutral
countries fight,1,0.0,neutral
pandemic way,1,0.0,neutral
puducherry logs,1,0.0,neutral
logs covid,1,0.0,neutral
cases recoveries,1,0.0,neutral
recoveries last,1,0.0,neutral
hours n,1,0.0,neutral
ntpr n,1,0.0,neutral
n pondyfightscorona,1,0.0,neutral
pondyfightscorona covid,1,0.0,neutral
dipro faridabad,1,0.0,neutral
faridabad covid,1,0.0,neutral
covid faridabad,1,0.0,neutral
faridabad haryana,1,0.0,neutral
haryana update,1,0.0,neutral
cases nnew,1,0.0,neutral
nnew cases,1,0.0,neutral
cases today,1,0.0,neutral
today ncases,1,0.0,neutral
ncases discharged,1,0.0,neutral
saw nation,1,0.0,neutral
nation kept,1,0.0,neutral
kept looking,1,0.0,neutral
looking cowin,1,0.0,neutral
dashboard yesterday,1,0.0,neutral
yesterday covid,1,0.0,neutral
covid doctors,1,0.0,neutral
doctors nurses,1,0.0,neutral
nurses healthcare,1,0.0,neutral
healthcare professionals,1,0.0,neutral
professionals scientists,1,0.0,neutral
scientists etc,1,0.0,neutral
etc pushing,1,0.0,neutral
pushing vaccinemadness,1,0.0,neutral
vaccinemadness genocidal,1,0.0,neutral
update per,1,0.0,neutral
per india,1,0.0,neutral
n nr,1,0.0,neutral
nr rate,1,0.0,neutral
c nf,1,0.0,neutral
nf rate,1,0.0,neutral
landmark cr,1,0.0,neutral
pm set,1,0.0,neutral
set cross,1,0.0,neutral
cross record,1,0.0,neutral
vaccinations mark,1,0.0,neutral
uk seeing,1,0.0,neutral
seeing shortage,1,0.0,neutral
shortage food,1,0.0,neutral
food amp,1,0.0,neutral
amp might,1,0.0,neutral
might become,1,0.0,neutral
become permanent,1,0.0,neutral
permanent know,1,0.0,neutral
know amp,1,0.0,neutral
amp caused,1,0.0,neutral
caused problem,1,0.0,neutral
wave covid,1,0.0,neutral
covid spread,1,0.0,neutral
spread across,1,0.0,neutral
across nation,1,0.0,neutral
nation volunteers,1,0.0,neutral
volunteers came,1,0.0,neutral
came aid,1,0.0,neutral
aid familie,1,0.0,neutral
sharing thoughts,1,0.0,neutral
thoughts amp,1,0.0,neutral
amp wrote,1,0.0,neutral
wrote research,1,0.0,neutral
research study,1,0.0,neutral
study actions,1,0.0,neutral
actions aspiring,1,0.0,neutral
miss e,1,0.0,neutral
lusive livestream,1,0.0,neutral
livestream education,1,0.0,neutral
education challenges,1,0.0,neutral
challenges solutions,1,0.0,neutral
solutions covid,1,0.0,neutral
covid joined,1,0.0,neutral
joined este,1,0.0,neutral
nsparsh su,1,0.0,neutral
trends fluid,1,0.0,neutral
fluid transfer,1,0.0,neutral
transfer system,1,0.0,neutral
ntoday total,1,0.0,neutral
total nactive,1,0.0,neutral
cases ndischarged,1,0.0,neutral
ndischarged today,1,0.0,neutral
today total,1,0.0,neutral
uk eases,1,0.0,neutral
eases rules,1,0.0,neutral
rules vaccinated,1,0.0,neutral
vaccinated travellers,1,0.0,neutral
travellers benefit,1,0.0,neutral
benefit india,1,0.0,neutral
uk route,1,0.0,neutral
route n,1,0.0,neutral
covid scam,1,0.0,neutral
scam certified,1,0.0,neutral
certified cova,1,0.0,neutral
n takingmoney,1,0.0,neutral
beating retreat,1,0.0,neutral
retreat ceremony,1,0.0,neutral
ceremony resumed,1,0.0,neutral
resumed india,1,0.0,neutral
india side,1,0.0,neutral
side attari,1,0.0,neutral
attari suspended,1,0.0,neutral
suspended th,1,0.0,neutral
th mar,1,0.0,neutral
speed semiconductor,1,0.0,neutral
semiconductor chipproduction,1,0.0,neutral
chipproduction tektronix,1,0.0,neutral
tektronix brings,1,0.0,neutral
brings parametric,1,0.0,neutral
parametric testsystem,1,0.0,neutral
testsystem kte,1,0.0,neutral
kte v,1,0.0,neutral
v software,1,0.0,neutral
c india,1,0.0,neutral
india e,1,0.0,neutral
eeds aver,1,0.0,neutral
nfees np,1,0.0,neutral
np hind,1,0.0,neutral
f dindia,1,0.0,neutral
dindia marches,1,0.0,neutral
marches ahead,1,0.0,neutral
ahead another,1,0.0,neutral
another achievement,1,0.0,neutral
achievement fight,1,0.0,neutral
crore covidvaccine,1,0.0,neutral
doses admin,1,0.0,neutral
committed safety,1,0.0,neutral
safety please,1,0.0,neutral
please wear,1,0.0,neutral
mask times,1,0.0,neutral
times going,1,0.0,neutral
going n,1,0.0,neutral
n safety,1,0.0,neutral
government regulation,1,0.0,neutral
regulation medical,1,0.0,neutral
devices currently,1,0.0,neutral
currently applied,1,0.0,neutral
applied selected,1,0.0,neutral
selected medical,1,0.0,neutral
medical equipment,1,0.0,neutral
equipment says,1,0.0,neutral
says ahpi,1,0.0,neutral
ahpi dg,1,0.0,neutral
demand temporary,1,0.0,neutral
temporary staff,1,0.0,neutral
staff surges,1,0.0,neutral
surges compared,1,0.0,neutral
compared last,1,0.0,neutral
last year,1,0.0,neutral
year amp,1,0.0,neutral
amp e,1,0.0,neutral
ected hire,1,0.0,neutral
street photography,1,0.0,neutral
photography f,1,0.0,neutral
n shotonrealme,1,0.0,neutral
shotonrealme gotoe,1,0.0,neutral
gotoe lore,1,0.0,neutral
lore photography,1,0.0,neutral
covfefe makes,1,0.0,neutral
makes sense,1,0.0,neutral
sense maybe,1,0.0,neutral
maybe one,1,0.0,neutral
one initial,1,0.0,neutral
initial names,1,0.0,neutral
names given,1,0.0,neutral
covid trying,1,0.0,neutral
trying warn,1,0.0,neutral
warn us,1,0.0,neutral
us covfefe,1,0.0,neutral
covfefe covid,1,0.0,neutral
covid people,1,0.0,neutral
people u,1,0.0,neutral
u may,1,0.0,neutral
may eligible,1,0.0,neutral
eligible pfizer,1,0.0,neutral
pfizer eua,1,0.0,neutral
eua booster,1,0.0,neutral
dose eua,1,0.0,neutral
eua approved,1,0.0,neutral
approved till,1,0.0,neutral
australian bureau,1,0.0,neutral
bureau statistics,1,0.0,neutral
statistics shows,1,0.0,neutral
shows sliding,1,0.0,neutral
sliding trend,1,0.0,neutral
trend jobs,1,0.0,neutral
jobs australia,1,0.0,neutral
australia led,1,0.0,neutral
led pandemic,1,0.0,neutral
pandemic august,1,0.0,neutral
ncloudnine whitefield,1,0.0,neutral
whitefield p,1,0.0,neutral
world leaders,1,0.0,neutral
leaders ny,1,0.0,neutral
ny ne,1,0.0,neutral
ne week,1,0.0,neutral
week un,1,0.0,neutral
un event,1,0.0,neutral
event despite,1,0.0,neutral
despite covid,1,0.0,neutral
covid concerns,1,0.0,neutral
concerns n,1,0.0,neutral
covid un,1,0.0,neutral
un world,1,0.0,neutral
world event,1,0.0,neutral
nfees ngreenvie,1,0.0,neutral
nmanipal wh,1,0.0,neutral
cii donates,1,0.0,neutral
donates gen,1,0.0,neutral
gen concentrators,1,0.0,neutral
concentrators bmc,1,0.0,neutral
bmc combat,1,0.0,neutral
combat covid,1,0.0,neutral
rto issues,1,0.0,neutral
issues guidelines,1,0.0,neutral
guidelines ca,1,0.0,neutral
ca companies,1,0.0,neutral
companies n,1,0.0,neutral
nread covid,1,0.0,neutral
situated heart,1,0.0,neutral
heart andhra,1,0.0,neutral
andhra pradesh,1,0.0,neutral
pradesh visakhapatnam,1,0.0,neutral
visakhapatnam known,1,0.0,neutral
known picturesque,1,0.0,neutral
picturesque beaches,1,0.0,neutral
beaches amp,1,0.0,neutral
amp serene,1,0.0,neutral
serene landscape,1,0.0,neutral
landscape wh,1,0.0,neutral
x kadu,1,0.0,neutral
n samples,1,0.0,neutral
tested n,1,0.0,neutral
one wearing,1,0.0,neutral
mask metgala,1,0.0,neutral
metgala n,1,0.0,neutral
covid still,1,0.0,neutral
agri clu,1,0.0,neutral
clu red,1,0.0,neutral
red chili,1,0.0,neutral
chili sauce,1,0.0,neutral
sauce premium,1,0.0,neutral
premium quality,1,0.0,neutral
quality gm,1,0.0,neutral
gm pack,1,0.0,neutral
pack nclick,1,0.0,neutral
nclick product,1,0.0,neutral
product detail,1,0.0,neutral
years brazil,1,0.0,neutral
brazil e,1,0.0,neutral
erienced cgolden,1,0.0,neutral
cgolden years,1,0.0,neutral
years around,1,0.0,neutral
around series,1,0.0,neutral
series crises,1,0.0,neutral
crises began,1,0.0,neutral
began repo,1,0.0,neutral
report e,1,0.0,neutral
e lains,1,0.0,neutral
lains brazil,1,0.0,neutral
brazil covid,1,0.0,neutral
covid challenge,1,0.0,neutral
challenge symptom,1,0.0,neutral
symptom deeper,1,0.0,neutral
deeper cascading,1,0.0,neutral
cascading crises,1,0.0,neutral
biden administration,1,0.0,neutral
administration negotiating,1,0.0,neutral
negotiating pfizer,1,0.0,neutral
pfizer buy,1,0.0,neutral
buy additional,1,0.0,neutral
additional million,1,0.0,neutral
vaccines donate,1,0.0,neutral
donate g,1,0.0,neutral
gst sops,1,0.0,neutral
sops covid,1,0.0,neutral
medicines continue,1,0.0,neutral
continue n,1,0.0,neutral
n gstcouncil,1,0.0,neutral
gstcouncil nirmalasitharaman,1,0.0,neutral
nirmalasitharaman covid,1,0.0,neutral
covid financeminister,1,0.0,neutral
financeminister n,1,0.0,neutral
regional assam,1,0.0,neutral
assam lakh,1,0.0,neutral
vaccinated pm,1,0.0,neutral
assam vaccinationdrive,1,0.0,neutral
vaccinationdrive pmbirthday,1,0.0,neutral
pmbirthday covid,1,0.0,neutral
jai hind,1,0.0,neutral
hind covid,1,0.0,neutral
year unga,1,0.0,neutral
unga still,1,0.0,neutral
still overshadowed,1,0.0,neutral
overshadowed covid,1,0.0,neutral
pandemic stop,1,0.0,neutral
stop leaders,1,0.0,neutral
leaders addressing,1,0.0,neutral
today mind,1,0.0,neutral
mind blowing,1,0.0,neutral
blowing million,1,0.0,neutral
million plus,1,0.0,neutral
plus still,1,0.0,neutral
counting even,1,0.0,neutral
even go,1,0.0,neutral
go millio,1,0.0,neutral
n nfo,1,0.0,neutral
people vacc,1,0.0,neutral
maskup vacay,1,0.0,neutral
vacay n,1,0.0,neutral
n ananyapanday,1,0.0,neutral
ananyapanday tollywood,1,0.0,neutral
tollywood tollywoodactress,1,0.0,neutral
tollywoodactress bollywood,1,0.0,neutral
cr vaccination,1,0.0,neutral
day milestone,1,0.0,neutral
milestone f,1,0.0,neutral
vaccinationdrive cowin,1,0.0,neutral
upto household,1,0.0,neutral
household essentials,1,0.0,neutral
essentials n,1,0.0,neutral
n personalcareproducts,1,0.0,neutral
bjp priyanka,1,0.0,neutral
priyanka tibrewal,1,0.0,neutral
tibrewal responds,1,0.0,neutral
responds ec,1,0.0,neutral
ec notice,1,0.0,neutral
notice covid,1,0.0,neutral
covid norms,1,0.0,neutral
norms violation,1,0.0,neutral
violation n,1,0.0,neutral
bjp priyankatibrewal,1,0.0,neutral
covid immunity,1,0.0,neutral
immunity passports,1,0.0,neutral
passports may,1,0.0,neutral
may violate,1,0.0,neutral
violate us,1,0.0,neutral
us law,1,0.0,neutral
n nlet,1,0.0,neutral
nlet wish,1,0.0,neutral
wish pm,1,0.0,neutral
birthday today,1,0.0,neutral
today following,1,0.0,neutral
following clarion,1,0.0,neutral
clarion call,1,0.0,neutral
call strengthenin,1,0.0,neutral
record n,1,0.0,neutral
n vaccinationtoday,1,0.0,neutral
vaccinationtoday covid,1,0.0,neutral
india welfare,1,0.0,neutral
welfare state,1,0.0,neutral
state providing,1,0.0,neutral
providing basic,1,0.0,neutral
basic amenities,1,0.0,neutral
amenities vaccination,1,0.0,neutral
vaccination basic,1,0.0,neutral
basic duty,1,0.0,neutral
duty govt,1,0.0,neutral
govt noutrageous,1,0.0,neutral
noutrageous term,1,0.0,neutral
covid openly,1,0.0,neutral
openly flout,1,0.0,neutral
flout intermediary,1,0.0,neutral
intermediary rules,1,0.0,neutral
rules means,1,0.0,neutral
means central,1,0.0,neutral
central govt,1,0.0,neutral
govt given,1,0.0,neutral
given premature,1,0.0,neutral
premature nod,1,0.0,neutral
c pi,1,0.0,neutral
pi daily,1,0.0,neutral
daily bulletin,1,0.0,neutral
n ndetails,1,0.0,neutral
ndetails india,1,0.0,neutral
india guwahati,1,0.0,neutral
icmr prioritised,1,0.0,neutral
prioritised govt,1,0.0,neutral
govt political,1,0.0,neutral
political goals,1,0.0,neutral
goals science,1,0.0,neutral
science evidence,1,0.0,neutral
evidence n,1,0.0,neutral
icmr cta,1,0.0,neutral
occasion hon,1,0.0,neutral
pm sh,1,0.0,neutral
sh ji,1,0.0,neutral
ji birthday,1,0.0,neutral
birthday tripura,1,0.0,neutral
tripura state,1,0.0,neutral
state doctors,1,0.0,neutral
doctors cell,1,0.0,neutral
cell along,1,0.0,neutral
corporate medical,1,0.0,neutral
medical claims,1,0.0,neutral
claims e,1,0.0,neutral
e ired,1,0.0,neutral
ired last,1,0.0,neutral
last working,1,0.0,neutral
working day,1,0.0,neutral
day employeewellbeing,1,0.0,neutral
employeewellbeing covid,1,0.0,neutral
covid healthinsurance,1,0.0,neutral
minister n,1,0.0,neutral
n globally,1,0.0,neutral
covid pan,1,0.0,neutral
total covid,1,0.0,neutral
vaccinations september,1,0.0,neutral
september bihar,1,0.0,neutral
bihar topped,1,0.0,neutral
topped list,1,0.0,neutral
list jabs,1,0.0,neutral
jabs karnat,1,0.0,neutral
nfortis hosp,1,0.0,neutral
status report,1,0.0,neutral
report koraput,1,0.0,neutral
koraput n,1,0.0,neutral
ssp shir,1,0.0,neutral
shir ips,1,0.0,neutral
ips jkp,1,0.0,neutral
jkp alongs,1,0.0,neutral
alongs dc,1,0.0,neutral
dc srinagar,1,0.0,neutral
srinagar surprise,1,0.0,neutral
surprise inspection,1,0.0,neutral
inspection conduct,1,0.0,neutral
bmc says,1,0.0,neutral
says mumbaikars,1,0.0,neutral
covid per,1,0.0,neutral
per th,1,0.0,neutral
bmc juris,1,0.0,neutral
thursday cowin,1,0.0,neutral
area sales,1,0.0,neutral
sales developer,1,0.0,neutral
developer manager,1,0.0,neutral
manager n,1,0.0,neutral
n maa,1,0.0,neutral
maa uttarpradesh,1,0.0,neutral
uttarpradesh jo,1,0.0,neutral
jo covid,1,0.0,neutral
covid marketing,1,0.0,neutral
marketing hiring,1,0.0,neutral
hiring medical,1,0.0,neutral
airlines operate,1,0.0,neutral
operate pre,1,0.0,neutral
pre covid,1,0.0,neutral
covid domestic,1,0.0,neutral
domestic flights,1,0.0,neutral
flights n,1,0.0,neutral
n airlines,1,0.0,neutral
airlines covid,1,0.0,neutral
coronavirus flights,1,0.0,neutral
taliban terrorist,1,0.0,neutral
terrorist covid,1,0.0,neutral
mask burkha,1,0.0,neutral
burkha compulsary,1,0.0,neutral
compulsary n,1,0.0,neutral
n home,1,0.0,neutral
home isolation,1,0.0,neutral
isolation n,1,0.0,neutral
n spread,1,0.0,neutral
spread come,1,0.0,neutral
come contact,1,0.0,neutral
contact n,1,0.0,neutral
n kills,1,0.0,neutral
congress party,1,0.0,neutral
party took,1,0.0,neutral
took dig,1,0.0,neutral
dig modi,1,0.0,neutral
modi day,1,0.0,neutral
india achieved,1,0.0,neutral
achieved highest,1,0.0,neutral
highest record,1,0.0,neutral
greatnews india,1,0.0,neutral
vaccine occasion,1,0.0,neutral
occasion pmmodibirthday,1,0.0,neutral
pmmodibirthday hope,1,0.0,neutral
hope modiji,1,0.0,neutral
winter coming,1,0.0,neutral
coming n,1,0.0,neutral
n veerandrasingh,1,0.0,neutral
veerandrasingh hollywood,1,0.0,neutral
hollywood investors,1,0.0,neutral
investors producers,1,0.0,neutral
producers actors,1,0.0,neutral
actors director,1,0.0,neutral
director models,1,0.0,neutral
models fitness,1,0.0,neutral
lg home,1,0.0,neutral
home appliances,1,0.0,neutral
appliances manufacturing,1,0.0,neutral
manufacturing unit,1,0.0,neutral
unit come,1,0.0,neutral
come vizag,1,0.0,neutral
n lgelectronics,1,0.0,neutral
lgelectronics lgpolymers,1,0.0,neutral
lgpolymers people,1,0.0,neutral
people vizag,1,0.0,neutral
india crore,1,0.0,neutral
doses covishield,1,0.0,neutral
covishield crore,1,0.0,neutral
doses cova,1,0.0,neutral
n month,1,0.0,neutral
target p,1,0.0,neutral
c wear,1,0.0,neutral
c wash,1,0.0,neutral
water n,1,0.0,neutral
c maintain,1,0.0,neutral
maintain physical,1,0.0,neutral
physical distance,1,0.0,neutral
distance nto,1,0.0,neutral
nto protect,1,0.0,neutral
protect people,1,0.0,neutral
covid science,1,0.0,neutral
science hands,1,0.0,neutral
hands workshop,1,0.0,neutral
workshop sep,1,0.0,neutral
sep refresher,1,0.0,neutral
refresher team,1,0.0,neutral
team peer,1,0.0,neutral
peer learning,1,0.0,neutral
learning e,1,0.0,neutral
erience tea,1,0.0,neutral
flash strategic,1,0.0,neutral
strategic advisory,1,0.0,neutral
advisory group,1,0.0,neutral
group e,1,0.0,neutral
erts immunization,1,0.0,neutral
immunization sage,1,0.0,neutral
sage take,1,0.0,neutral
take possible,1,0.0,neutral
possible final,1,0.0,neutral
final call,1,0.0,neutral
call approval,1,0.0,neutral
slew decisions,1,0.0,neutral
decisions gst,1,0.0,neutral
council friday,1,0.0,neutral
friday decided,1,0.0,neutral
decided e,1,0.0,neutral
end applicability,1,0.0,neutral
concessional rates,1,0.0,neutral
nfees nbangalore,1,0.0,neutral
nbangalore nethralaya,1,0.0,neutral
nethralaya bsk,1,0.0,neutral
women vaccinated,1,0.0,neutral
today govt,1,0.0,neutral
govt run,1,0.0,neutral
run centres,1,0.0,neutral
centres n,1,0.0,neutral
n mumbai,1,0.0,neutral
coronavirus covishield,1,0.0,neutral
thank everyone,1,0.0,neutral
everyone us,1,0.0,neutral
us believing,1,0.0,neutral
believing us,1,0.0,neutral
us without,1,0.0,neutral
without possible,1,0.0,neutral
possible together,1,0.0,neutral
today amp,1,0.0,neutral
trends engine,1,0.0,neutral
engine management,1,0.0,neutral
management system,1,0.0,neutral
crypto book,1,0.0,neutral
book flip,1,0.0,neutral
flip mask,1,0.0,neutral
mask rest,1,0.0,neutral
rest hodl,1,0.0,neutral
hodl kar,1,0.0,neutral
record india,1,0.0,neutral
doses pm,1,0.0,neutral
modi amp,1,0.0,neutral
amp birthday,1,0.0,neutral
vaccine et,1,0.0,neutral
et asks,1,0.0,neutral
massive effort,1,0.0,neutral
effort health,1,0.0,neutral
workers amp,1,0.0,neutral
amp govt,1,0.0,neutral
govt officials,1,0.0,neutral
officials karnataka,1,0.0,neutral
today lakh,1,0.0,neutral
lakh thousand,1,0.0,neutral
thousand covid,1,0.0,neutral
seems khattar,1,0.0,neutral
khattar strategy,1,0.0,neutral
strategy followed,1,0.0,neutral
followed religiously,1,0.0,neutral
religiously n,1,0.0,neutral
covid freevaccineforall,1,0.0,neutral
consignment covid,1,0.0,neutral
vaccines containing,1,0.0,neutral
containing bo,1,0.0,neutral
bo total,1,0.0,neutral
total weight,1,0.0,neutral
weight kgs,1,0.0,neutral
kgs arrived,1,0.0,neutral
arrived hours,1,0.0,neutral
cautious pandemic,1,0.0,neutral
pandemic yet,1,0.0,neutral
yet n,1,0.0,neutral
n nfollow,1,0.0,neutral
nfollow safety,1,0.0,neutral
safety rules,1,0.0,neutral
rules guidelines,1,0.0,neutral
guidelines ensure,1,0.0,neutral
ensure safety,1,0.0,neutral
safety offices,1,0.0,neutral
offices graduall,1,0.0,neutral
always announce,1,0.0,neutral
announce wearing,1,0.0,neutral
mask time,1,0.0,neutral
time run,1,0.0,neutral
run c,1,0.0,neutral
c al,1,0.0,neutral
al time,1,0.0,neutral
time travellin,1,0.0,neutral
stark difference,1,-0.2,negative
difference india,1,0.0,neutral
india us,1,0.0,neutral
us one,1,0.0,neutral
one ready,1,0.2,positive
ready pay,1,0.2,positive
pay vaccinated,1,0.0,neutral
vaccinated struggling,1,0.0,neutral
rock skincare,1,0.0,neutral
skincare daily,1,0.0,neutral
daily weekly,1,0.0,neutral
weekly monthly,1,0.0,neutral
monthly amp,1,0.0,neutral
amp yearly,1,0.0,neutral
yearly n,1,0.0,neutral
n skincare,1,0.0,neutral
skincare skincareroutine,1,0.0,neutral
skincareroutine skincarelovers,1,0.0,neutral
ji cheerleader,1,0.0,neutral
